#{"t_start": 1748626454.0185852, "env_id": "Maze-v0"}
r,l,t
-23.0,12,129.423209
-16.0,11,129.491022
-19.0,11,129.598502
-20.0,12,129.705838
-1.0,1,129.715487
-19.0,10,129.845941
-12.0,10,129.923084
-18.0,11,130.018796
-25.0,17,130.207772
-16.0,11,130.299654
-22.0,12,130.401816
-18.0,10,130.486548
-18.0,11,130.562605
-20.0,12,130.636326
-17.0,10,130.715826
-21.0,12,130.811791
-18.0,10,130.879811
-18.0,10,130.959767
-1.0,1,130.967763
-16.0,10,131.03868
-19.0,11,131.117833
-14.0,10,131.204067
-16.0,10,131.308921
-21.0,13,131.455113
-14.0,10,131.567882
-23.0,12,131.681668
-17.0,12,131.8022
-26.0,13,131.927689
-20.0,10,132.032903
-20.0,10,132.097907
-18.0,10,132.177965
-20.0,11,132.280951
-16.0,10,132.343708
-26.0,15,132.440673
-18.0,10,132.516234
-17.0,10,132.596793
-23.0,12,132.700065
-18.0,11,132.787405
-26.0,13,132.909548
-14.0,11,133.015465
-18.0,11,133.113435
-18.0,11,133.216424
-18.0,11,133.315038
-20.0,11,133.423788
-16.0,10,133.499379
-18.0,10,133.595724
-20.0,12,133.704656
-20.0,11,133.817312
-13.0,10,133.884461
-19.0,10,133.958343
-20.0,11,134.072969
-22.0,14,134.199073
-18.0,10,134.310486
-16.0,11,134.416691
-14.0,11,134.508294
-21.0,12,134.586374
-20.0,13,134.68262
-20.0,10,134.776513
-18.0,10,134.871614
