#{"t_start": 1748637379.4252467, "env_id": "Maze-v0"}
r,l,t
-18.0,10,16.492544
-18.0,10,16.508854
0.0,1,16.510795
-17.0,10,16.521868
-14.0,10,16.533722
-19.0,10,16.544916
-19.0,10,16.557352
-19.0,10,16.568552
-19.0,10,16.579915
-19.0,10,16.590621
-16.0,10,16.602278
-19.0,10,16.616814
-19.0,10,16.631062
-19.0,10,16.646278
-16.0,10,16.659831
-19.0,10,16.671177
-19.0,10,16.681398
-19.0,10,16.692034
-18.0,10,16.701967
-16.0,10,16.712055
-19.0,10,16.722414
-19.0,10,16.732605
-18.0,10,16.747661
-19.0,10,16.761087
-18.0,10,16.77565
0.0,1,16.777558
-19.0,10,16.788831
-19.0,10,16.801642
-19.0,10,16.813107
-19.0,10,16.826617
-19.0,10,16.83944
-19.0,10,16.854165
-18.0,10,16.869339
-15.0,10,16.883111
-18.0,10,16.895805
-19.0,10,16.910384
-18.0,10,16.925329
-15.0,10,16.938913
-19.0,10,16.952374
-19.0,10,16.964682
-16.0,10,16.976528
-19.0,10,16.988801
-16.0,10,17.004752
-19.0,10,17.0175
-15.0,10,17.0316
-19.0,10,17.042269
-10.0,10,17.052511
-19.0,10,17.062199
-17.0,10,17.072043
-18.0,10,17.081816
-19.0,10,17.091976
0.0,1,17.093335
-18.0,10,17.102785
-19.0,10,17.113181
0.0,1,17.114676
-18.0,10,17.124481
0.0,1,17.125921
0.0,1,17.126991
-17.0,10,17.137999
-18.0,10,17.149997
-19.0,10,17.161397
-19.0,10,17.174323
-19.0,10,17.185454
-17.0,10,17.19663
-17.0,10,17.207781
-18.0,10,17.21841
-17.0,10,17.235192
-12.0,10,17.248631
-18.0,10,17.259788
-17.0,10,17.27105
-19.0,10,17.281177
-19.0,10,17.292036
0.0,1,17.293469
-17.0,10,17.304105
-19.0,10,17.314069
-18.0,10,17.326171
-17.0,10,17.337083
-19.0,10,17.347001
-18.0,10,17.359275
-18.0,10,17.371009
-19.0,10,17.381498
-19.0,10,17.391136
-19.0,10,17.400866
-19.0,10,17.410702
-19.0,10,17.42108
-17.0,10,17.430849
-19.0,10,17.440707
-19.0,10,17.450597
-18.0,10,17.460938
-19.0,10,17.470737
-17.0,10,17.481793
-18.0,10,17.492172
0.0,1,17.493958
-16.0,10,17.511522
-19.0,10,17.522146
-18.0,10,17.531912
-19.0,10,17.5422
