#{"t_start": 1748598610.4538083, "env_id": "Maze-v0"}
r,l,t
-12.0,12,143.03419
-15.0,15,143.139762
-12.0,12,143.22322
-12.0,12,143.313667
-12.0,12,143.397258
-12.0,12,143.464452
-14.0,14,143.550842
-12.0,12,143.609582
-14.0,14,143.719744
-12.0,12,143.799211
-12.0,12,143.856183
-14.0,14,143.939592
-12.0,12,144.004735
-12.0,12,144.076452
-12.0,12,144.140529
-15.0,15,144.244283
-12.0,12,144.326448
-12.0,12,144.401259
-12.0,12,144.46113
-14.0,14,144.541655
-12.0,12,144.637684
-12.0,12,144.702969
-14.0,14,144.810445
-14.0,14,144.914083
-14.0,14,144.995188
-12.0,12,145.05701
-12.0,12,145.121275
-12.0,12,145.176104
-14.0,14,145.237008
-16.0,16,145.308892
-14.0,14,145.403104
-12.0,12,145.487386
-12.0,12,145.581831
-12.0,12,145.64675
-12.0,12,145.716065
-12.0,12,145.785982
-22.0,12,145.842703
-21.0,11,145.914868
-14.0,14,145.996395
-21.0,11,146.05427
-14.0,14,146.138008
-15.0,15,149.978518
-12.0,12,150.059216
-12.0,12,150.119949
-12.0,12,150.193862
-12.0,12,150.257535
-12.0,12,150.335021
-12.0,12,150.417397
-12.0,12,150.4782
-12.0,12,150.544696
-12.0,12,150.602601
-12.0,12,150.666857
-12.0,12,150.756625
-12.0,12,150.846978
-12.0,12,150.916451
-12.0,12,150.970557
-12.0,12,151.041329
-12.0,12,151.144216
-12.0,12,151.204035
-12.0,12,151.285827
-12.0,12,151.356926
-12.0,12,151.446443
-12.0,12,151.511202
-12.0,12,151.576426
