#{"t_start": 1748642894.1168349, "env_id": "Maze-v0"}
r,l,t
-12.0,23,93.103385
-16.0,26,93.152922
-22.0,29,93.211215
-18.0,27,93.310563
-16.0,26,93.4089
-13.0,23,93.46546
-22.0,26,93.545262
-17.0,26,93.601731
-28.0,30,93.677064
-26.0,31,93.74246
-20.0,27,93.794623
-14.0,23,93.859011
-12.0,24,93.94789
-16.0,23,94.015444
-17.0,18,94.064429
-23.0,28,94.138064
-16.0,26,94.214652
-12.0,24,94.277626
-22.0,27,94.348284
0.0,11,94.383015
-8.0,25,94.459788
-14.0,25,94.539625
-21.0,26,94.606588
-16.0,26,94.677881
-15.0,25,94.737026
-10.0,23,94.808315
-21.0,30,94.90553
-17.0,26,94.971429
-16.0,26,95.033396
-16.0,24,95.096091
-22.0,28,95.177179
-16.0,23,95.234886
-16.0,26,95.293905
-16.0,26,95.347745
-23.0,27,95.424668
-22.0,29,95.50943
-12.0,24,95.563163
-18.0,27,95.619287
0.0,10,95.656783
-18.0,26,95.749119
-19.0,26,95.817282
-15.0,23,95.877496
-10.0,23,95.948327
-12.0,24,96.015494
-31.0,33,96.086568
-14.0,22,96.140864
-18.0,22,96.210272
-31.0,31,96.285377
-15.0,24,96.35073
-19.0,24,96.409291
-20.0,27,96.466507
-20.0,25,96.526996
-13.0,23,96.583169
-35.0,32,96.659437
-19.0,23,96.726064
-36.0,33,96.819926
-8.0,22,96.868114
-28.0,31,96.936091
-12.0,24,96.995389
-28.0,28,97.064141
-14.0,25,97.122226
-9.0,24,97.192976
-16.0,23,97.253622
-19.0,24,97.329
-10.0,22,97.402639
-10.0,21,97.470992
-17.0,24,97.538481
-20.0,27,97.598632
-10.0,22,97.647672
-15.0,24,97.699052
-17.0,27,97.757155
-16.0,26,97.820836
-12.0,24,97.873019
-12.0,22,97.925031
-5.0,22,97.970399
-16.0,25,98.025337
-12.0,24,98.072337
-4.0,20,99.480903
-13.0,22,99.528853
-35.0,32,99.595216
-16.0,26,99.642888
-14.0,25,99.690287
