#{"t_start": 1748467024.7885597, "env_id": "Maze-v0"}
r,l,t
-132.0,23,28.058962
-119.0,19,28.079569
-88.0,19,28.109621
-104.0,22,28.142371
-77.0,19,28.164155
-125.0,20,28.18671
-117.0,18,28.208036
-108.0,20,28.230398
-101.0,22,28.258942
-88.0,18,28.282825
-81.0,21,28.305934
-113.0,19,28.327199
-103.0,21,28.353076
-113.0,19,28.374522
-107.0,20,28.39896
-116.0,22,28.425141
-145.0,24,28.455724
-91.0,19,28.476231
-117.0,21,28.498136
-113.0,22,28.521784
-97.0,21,28.549458
-89.0,22,28.575161
-112.0,20,28.600475
-74.0,19,28.623359
-162.0,24,28.652115
-148.0,25,28.678985
-133.0,22,28.702888
-155.0,23,28.729867
-139.0,22,28.753473
-117.0,20,28.776417
-125.0,20,28.797665
-127.0,19,28.818074
-132.0,23,28.844293
-117.0,20,28.866452
-145.0,24,28.892018
-157.0,25,28.922561
-77.0,19,28.948758
-129.0,21,28.96984
-98.0,19,28.992735
-145.0,24,29.021534
-124.0,21,29.044314
-113.0,19,29.070003
-113.0,19,29.092057
-138.0,21,29.115236
-75.0,18,29.135963
-74.0,20,29.158041
-130.0,21,29.182126
-152.0,23,29.207764
-115.0,21,29.233682
-126.0,24,29.261665
-147.0,24,29.285868
-130.0,22,29.310299
-127.0,19,29.330292
-120.0,20,29.352756
-134.0,23,29.376627
-123.0,20,29.400597
-139.0,22,29.423048
-148.0,24,29.4498
-125.0,22,29.474019
-124.0,21,29.496681
-94.0,21,29.520079
-101.0,20,29.540644
-142.0,22,29.56703
-110.0,20,29.588815
-133.0,22,29.614605
-137.0,22,29.641615
-93.0,20,29.664636
-125.0,20,29.685145
-131.0,20,29.708765
-127.0,19,29.73049
-118.0,19,29.752647
-112.0,19,29.772586
-122.0,25,29.800288
-142.0,22,31.090135
-129.0,21,31.111263
-135.0,24,31.136217
-131.0,20,31.158569
-158.0,23,31.181633
-113.0,20,31.202019
-104.0,20,31.227736
-113.0,20,31.249164
-139.0,22,31.272561
-135.0,21,31.297178
-145.0,22,31.322672
-92.0,19,31.343595
-125.0,22,31.367584
-128.0,22,31.392001
-105.0,18,31.41048
-125.0,19,31.432243
-124.0,22,31.455432
-107.0,19,31.478618
-122.0,20,31.501358
-105.0,20,31.52777
-97.0,18,31.549671
-112.0,19,31.569085
-120.0,20,31.59232
-90.0,20,31.619873
-113.0,22,31.646473
-119.0,23,31.671341
-125.0,20,31.697665
-135.0,23,31.721993
-101.0,22,31.747818
-105.0,20,31.769611
-122.0,20,31.793868
-94.0,19,31.817634
-117.0,21,31.841235
-136.0,22,31.864729
-137.0,22,31.891364
-114.0,21,31.914238
-127.0,21,31.939905
-96.0,18,31.958632
-118.0,21,31.984243
-102.0,20,32.008382
-119.0,20,32.032358
-108.0,18,32.051005
-128.0,20,32.072367
-93.0,18,32.092482
-136.0,22,32.116167
-126.0,21,32.138288
-131.0,21,32.162809
-126.0,20,32.18736
-107.0,20,32.208416
-116.0,19,32.243345
-105.0,18,32.267759
-97.0,18,32.296562
-118.0,19,32.322865
-110.0,20,32.34492
-128.0,20,32.366517
-132.0,23,32.394119
-104.0,19,32.41579
-88.0,18,32.440182
-93.0,18,32.458958
-123.0,24,32.48499
-129.0,21,32.508578
-123.0,18,32.529538
-109.0,19,32.551695
-138.0,21,32.578045
-134.0,20,32.598266
-117.0,18,32.61954
-149.0,25,32.648036
-112.0,19,32.667703
-103.0,19,32.689295
-121.0,21,32.711798
-106.0,21,32.735387
-97.0,21,32.760036
-99.0,23,32.791559
-133.0,22,32.815319
-105.0,18,32.83661
-113.0,19,32.85921
-118.0,21,32.885177
-110.0,20,32.908349
-106.0,19,32.92857
-133.0,21,32.954524
-141.0,21,32.979103
-86.0,19,33.008425
-113.0,19,33.031612
-122.0,20,33.052319
-122.0,20,33.075345
-146.0,23,33.098645
-132.0,24,33.122807
-117.0,20,33.155773
-141.0,21,33.179323
-102.0,18,33.200272
-127.0,22,33.224108
-138.0,21,33.246554
-75.0,20,33.272155
-156.0,26,33.300274
-133.0,22,33.327888
-129.0,21,33.350145
