#{"t_start": 1748644570.8125336, "env_id": "Maze-v0"}
r,l,t
-44.0,13,35.47989
-34.0,11,35.500105
-38.0,12,35.545691
-31.0,15,35.576195
-38.0,13,35.601333
-42.0,15,35.626175
-35.0,10,35.64243
-34.0,12,35.661554
-38.0,14,35.683727
-27.0,11,35.70494
-42.0,13,35.72991
-34.0,12,35.749789
-39.0,12,35.773039
-21.0,10,35.789564
-38.0,11,35.816525
-40.0,12,35.847603
-33.0,12,35.878116
-41.0,12,35.901541
-48.0,16,35.927406
-51.0,15,35.951938
-36.0,11,35.971451
-37.0,15,37.964802
-31.0,13,37.986131
-46.0,15,38.013798
-22.0,10,38.031333
-34.0,11,38.050845
-29.0,11,38.068883
-34.0,12,38.095699
-45.0,13,38.117875
-46.0,13,38.138667
-46.0,12,38.15811
-39.0,14,38.180625
-59.0,18,38.215091
-37.0,12,38.234783
-48.0,15,38.258542
-46.0,13,38.278779
-26.0,11,38.298232
-37.0,13,38.319142
-31.0,10,38.334921
-34.0,11,38.352291
-26.0,11,38.370091
-39.0,13,38.390532
-36.0,14,38.417749
-41.0,13,38.443616
-30.0,12,38.466502
-26.0,11,38.492034
-42.0,13,38.517362
-31.0,11,38.536609
-32.0,12,38.561543
-28.0,10,38.581524
-29.0,11,38.599816
-34.0,12,38.621334
-39.0,12,38.643238
-26.0,11,38.662059
-56.0,16,38.692399
-30.0,11,38.714125
-33.0,11,38.732482
-40.0,12,38.751682
-39.0,13,38.773608
-28.0,10,38.790264
-41.0,12,38.809658
-23.0,11,38.82745
-40.0,12,38.846856
-59.0,17,38.873875
-25.0,11,38.895815
-42.0,13,38.916832
-32.0,12,38.942171
-27.0,12,38.964932
-40.0,15,38.993069
-52.0,17,39.01953
-53.0,15,39.043278
-36.0,12,39.063505
-45.0,14,39.092382
-44.0,12,39.115123
-28.0,11,39.139007
-40.0,14,39.163022
-58.0,17,39.193717
-26.0,12,39.227711
-32.0,11,39.247498
-42.0,13,39.268852
-34.0,12,39.288851
-23.0,10,39.304782
-40.0,12,39.326007
-18.0,12,39.351696
-31.0,10,39.379694
-50.0,14,39.413745
-30.0,12,39.438792
-36.0,13,39.460199
-50.0,12,39.482101
-30.0,13,39.506006
-38.0,14,39.5282
-38.0,12,39.547277
-44.0,14,39.570455
-38.0,14,39.598012
-32.0,10,39.614342
-37.0,11,39.633879
-36.0,12,39.655975
-36.0,11,39.678853
-29.0,12,39.703233
-36.0,13,39.729408
-30.0,11,39.749047
-46.0,14,39.771979
-44.0,14,39.794344
-35.0,13,39.815216
-30.0,11,39.832893
-35.0,12,39.852165
-42.0,12,39.872644
-43.0,14,39.896708
-31.0,11,39.921396
-34.0,11,39.939142
-36.0,11,39.959374
-33.0,11,39.977022
-24.0,13,40.008085
-34.0,12,40.03124
-34.0,11,40.050951
-52.0,16,40.077597
-35.0,13,40.09985
-40.0,14,40.121968
-36.0,12,40.141316
-40.0,11,40.161445
-49.0,15,40.185969
-34.0,11,40.204062
-41.0,13,40.226959
-44.0,14,40.248928
-40.0,12,40.269454
-34.0,10,40.28646
-30.0,10,40.30283
-38.0,11,40.321022
-28.0,10,40.339599
-39.0,12,40.360637
-40.0,13,40.385459
-46.0,15,40.40951
-34.0,15,40.433404
-38.0,14,40.457936
-38.0,15,40.482035
-47.0,13,40.502845
-33.0,13,40.524819
-43.0,13,40.54739
-42.0,13,40.57911
-26.0,10,40.598908
-40.0,13,40.627089
-48.0,14,40.653123
-29.0,11,40.672592
-26.0,10,40.690539
-28.0,11,40.708363
-28.0,10,40.724518
-25.0,11,40.746287
-48.0,13,40.767265
-40.0,16,40.798157
-32.0,10,40.820724
-38.0,14,40.845852
-36.0,13,40.868165
-54.0,17,40.897188
-32.0,10,40.913964
-35.0,12,40.934592
-35.0,11,40.95388
-42.0,14,40.980055
-37.0,11,41.002975
-29.0,12,41.03056
-54.0,13,41.055067
-39.0,14,41.077584
-55.0,17,41.104504
-41.0,15,41.130107
-53.0,16,41.159028
-39.0,13,41.184859
-44.0,17,41.225659
-36.0,11,41.244434
-46.0,14,41.26865
-28.0,11,41.293175
-26.0,11,41.314063
-36.0,12,41.333272
-29.0,11,41.351195
-43.0,13,41.373406
-47.0,14,41.396809
-38.0,13,41.421465
-39.0,14,41.444272
-30.0,11,41.462358
-46.0,13,41.484216
-34.0,13,41.507485
-42.0,14,41.531333
-19.0,10,41.557682
-36.0,12,41.581746
-26.0,10,41.600646
-40.0,13,41.630485
-52.0,15,43.716214
-32.0,12,43.736451
-29.0,10,43.753979
-34.0,12,43.776144
-34.0,12,43.800024
-32.0,10,43.817693
-34.0,11,43.837423
-37.0,12,43.858104
-30.0,11,43.877995
-40.0,13,43.898984
-21.0,13,43.925819
-41.0,13,43.975669
-40.0,14,44.003687
-36.0,10,44.024335
-66.0,19,44.0613
-50.0,15,44.086701
-38.0,13,44.110429
-43.0,14,44.132851
-40.0,14,44.155332
-34.0,13,44.176414
-28.0,10,44.209164
-38.0,12,44.243156
-39.0,13,44.28056
-33.0,12,44.303826
-35.0,10,44.322077
-38.0,13,44.34451
-44.0,13,44.365451
-42.0,14,44.388417
-31.0,12,44.421757
-32.0,10,44.450101
-35.0,15,44.48379
-28.0,10,44.511624
-30.0,11,44.53229
-40.0,13,44.554401
-28.0,11,44.572757
-34.0,12,44.593501
-23.0,11,44.614885
-36.0,12,44.636098
-40.0,14,44.659872
-22.0,11,44.679577
-42.0,14,44.713627
-39.0,14,44.737356
-44.0,14,44.766331
-38.0,12,44.786625
-42.0,12,44.806517
