#{"t_start": 1748596506.3922458, "env_id": "Maze-v0"}
r,l,t
-12.0,15,207.473122
-6.0,13,207.597652
-2.0,11,207.739563
-6.0,13,207.886814
-6.0,13,208.018256
-6.0,13,208.153037
-10.0,14,208.320679
0.0,10,208.452043
-6.0,12,208.593706
-12.0,11,208.709045
-7.0,12,208.850952
-1.0,7,208.930504
-14.0,12,209.07141
-22.0,16,209.250726
-2.0,11,209.377373
-6.0,12,209.492754
-14.0,11,209.603536
-6.0,13,209.736406
-16.0,13,209.8713
-10.0,10,209.951979
-10.0,15,210.084936
-18.0,14,210.227628
-10.0,15,210.384703
-14.0,12,210.534635
-4.0,12,210.659291
-6.0,13,210.789533
-8.0,13,210.947191
-2.0,11,211.093641
-12.0,11,211.199888
-10.0,10,211.327075
-14.0,12,211.43455
-14.0,12,211.582586
-6.0,13,211.740527
0.0,10,211.843623
-4.0,12,211.978219
-10.0,15,212.151459
-12.0,11,212.263566
-2.0,11,212.357677
-12.0,11,212.499788
-6.0,12,212.598162
-6.0,12,212.766392
-16.0,13,212.904178
-2.0,11,213.03635
-12.0,11,213.167986
-4.0,12,213.305208
-10.0,15,213.476351
-14.0,12,213.595719
-16.0,13,213.722364
-13.0,14,213.869142
-16.0,13,213.977612
-6.0,13,214.127864
-14.0,12,214.274863
-10.0,15,214.447145
-18.0,14,214.614924
0.0,10,214.703483
-6.0,13,214.83794
-16.0,12,214.938406
-12.0,11,215.069887
-18.0,14,215.255532
-14.0,12,215.358099
-6.0,13,215.492978
-10.0,10,215.583087
-20.0,15,215.719269
-12.0,11,215.836504
-16.0,12,215.930936
-6.0,13,216.101106
-12.0,11,216.239293
-2.0,11,216.342503
-4.0,12,216.495545
-12.0,11,216.614586
-4.0,12,216.747485
-2.0,11,216.873312
-14.0,12,217.004025
-4.0,11,217.104596
-8.0,14,217.238904
-8.0,14,217.411628
-4.0,12,217.55462
-2.0,11,217.686063
-4.0,12,217.793081
-2.0,11,217.905502
-8.0,14,218.070559
-16.0,13,218.206187
-10.0,10,218.328026
-18.0,14,218.468455
-10.0,15,218.622311
-20.0,15,218.777988
-12.0,11,218.865903
-16.0,13,219.008219
-18.0,14,219.171284
-12.0,10,219.31745
-10.0,10,219.442701
-14.0,12,219.573222
-8.0,14,219.713786
-6.0,13,219.845077
-14.0,12,225.751811
-12.0,10,225.926458
-18.0,14,226.062113
-4.0,12,226.192878
-4.0,11,226.307028
0.0,10,226.443012
-14.0,12,226.593988
-10.0,10,226.689909
-2.0,10,226.791262
-16.0,13,226.913999
-2.0,11,227.016186
-16.0,13,227.191691
-10.0,15,227.327318
-10.0,15,227.462819
0.0,10,227.550782
-14.0,12,227.675528
-2.0,11,227.805681
0.0,10,227.924753
-12.0,11,228.028923
-6.0,13,228.167166
-16.0,12,228.326641
-2.0,11,228.440557
-16.0,13,228.579909
-12.0,11,228.730948
-16.0,13,228.825805
-12.0,11,228.924522
-12.0,10,229.00019
