#{"t_start": 1748583638.6622808, "env_id": "Maze-v0"}
r,l,t
-11.0,11,185.124514
-27.0,17,185.293513
-14.0,14,185.414669
-21.0,11,185.544635
-16.0,16,185.672954
-11.0,11,185.791054
-10.0,10,185.889017
-30.0,20,186.050846
-22.0,12,186.173204
-23.0,13,186.287628
-17.0,17,186.46044
-22.0,22,186.656333
-23.0,13,186.756113
-13.0,13,186.898398
-16.0,16,187.081211
-11.0,11,187.198609
-26.0,16,187.354399
-13.0,13,187.512378
-14.0,14,187.660125
-17.0,17,187.845162
-14.0,14,188.006514
-13.0,13,188.14907
-24.0,14,188.268649
-24.0,14,188.434743
-10.0,10,188.543753
-23.0,13,188.642416
-12.0,12,188.765407
-36.0,26,189.002141
-24.0,14,189.15188
-19.0,19,189.349843
-23.0,13,189.454702
-24.0,14,189.616333
-30.0,20,189.790196
-23.0,13,189.884839
-21.0,11,190.000639
-15.0,17,190.179511
-20.0,10,190.252381
-21.0,11,190.343832
-14.0,14,190.469761
-14.0,14,190.611228
-22.0,12,190.732524
-14.0,14,190.851624
-23.0,13,190.976723
-13.0,13,191.125567
-14.0,14,191.261598
-22.0,12,191.369639
-26.0,16,191.500438
-22.0,12,191.622692
-25.0,15,191.800345
-13.0,13,191.90887
-14.0,14,192.048208
-25.0,15,192.179973
-17.0,17,192.351802
-11.0,11,192.466469
-14.0,14,192.617034
-12.0,12,192.738022
-29.0,19,192.887964
-26.0,16,193.042759
-13.0,13,193.201489
-23.0,13,193.301511
-16.0,16,193.465134
-22.0,12,193.556695
-22.0,12,193.660052
-13.0,13,193.799811
-14.0,14,193.932223
-15.0,15,194.078124
-15.0,15,194.247128
-24.0,14,194.401087
-12.0,12,194.512249
-21.0,11,194.64305
-12.0,12,194.820664
-23.0,13,194.957367
-23.0,13,195.083797
-12.0,12,195.195322
-22.0,12,195.307053
-25.0,15,195.426559
-13.0,13,195.567561
-21.0,11,195.658405
-24.0,14,195.804558
-14.0,14,195.963905
-28.0,18,196.12952
-30.0,20,196.311554
-17.0,17,196.456698
